일시,운형(운형약어),기온(C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(C),현지기압(hPa),해면기압(hPa),일조(hr),적설(cm),시정(10m),지면온도(C)
2017-10-07 02:00,,19.6,,1.9,320.0,92.0,20.9,18.2,1014.7,1016.8,,,2000,19.5
2017-10-07 03:00,,19.7,,1.7,340.0,92.0,21.0,18.3,1014.7,1016.8,,,2000,19.5
2017-10-07 04:00,,19.3,,1.7,340.0,90.0,20.1,17.6,1014.7,1016.8,,,2000,19.0
2017-10-07 05:00,,19.3,,1.7,320.0,90.0,20.1,17.6,1015.0,1017.1,,,2000,18.7
2017-10-07 06:00,,19.0,,1.2,340.0,91.0,19.9,17.4,1015.4,1017.5,,,2000,18.5
2017-10-07 07:00,,19.4,,2.1,320.0,90.0,20.2,17.7,1015.9,1018.0,0.0,,2000,18.5
2017-10-07 08:00,,19.9,,1.6,290.0,89.0,20.6,18.0,1016.8,1018.9,0.0,,2000,19.1
2017-10-07 09:00,,21.2,,2.6,270.0,82.0,20.5,17.9,1017.1,1019.2,0.3,,2000,19.4
2017-10-07 10:00,,21.5,,2.4,320.0,78.0,19.9,17.4,1017.8,1019.9,1.0,,2000,21.0
2017-10-07 11:00,,21.6,,4.0,290.0,78.0,20.0,17.5,1017.9,1020.0,0.9,,2000,22.5
2017-10-07 12:00,,22.3,,2.9,290.0,73.0,19.6,17.2,1018.0,1020.1,1.0,,2000,24.7
2017-10-07 13:00,,22.7,,2.4,340.0,69.0,19.0,16.7,1017.1,1019.2,1.0,,2000,27.4
2017-10-07 14:00,,23.4,,3.2,360.0,67.0,19.2,16.9,1016.2,1018.2,1.0,,2000,28.7
2017-10-07 15:00,,23.7,,3.6,20.0,70.0,20.4,17.8,1015.9,1017.9,1.0,,2000,29.4
2017-10-07 16:00,,22.5,,3.9,20.0,70.0,19.0,16.7,1016.0,1018.1,1.0,,2000,28.3
2017-10-07 17:00,,21.8,,3.2,20.0,75.0,19.5,17.1,1016.4,1018.5,1.0,,2000,26.0
2017-10-07 18:00,,20.8,,1.6,20.0,82.0,20.1,17.6,1016.9,1019.0,0.8,,2000,23.5
2017-10-07 19:00,,20.1,,0.8,320.0,87.0,20.4,17.8,1017.5,1019.6,0.0,,2000,21.9
2017-10-07 20:00,,20.8,,0.6,290.0,86.0,21.0,18.3,1018.0,1020.1,,,2000,21.6
2017-10-07 21:00,,20.7,,1.1,290.0,87.0,21.2,18.4,1018.4,1020.5,,,1959,21.1
2017-10-07 22:00,,20.5,,0.7,290.0,89.0,21.4,18.6,1018.5,1020.6,,,2000,20.7
2017-10-07 23:00,,20.0,,2.3,290.0,92.0,21.4,18.6,1018.7,1020.8,,,1975,20.3
2017-10-08 00:00,,20.0,,2.2,290.0,92.0,21.4,18.6,1018.7,1020.8,,,1959,20.0
2017-10-08 01:00,,20.3,,2.7,290.0,91.0,21.6,18.7,1018.9,1021.0,,,2000,19.9
2017-10-08 02:00,,20.9,,2.6,290.0,87.0,21.4,18.6,1019.2,1021.3,,,2000,20.0
2017-10-08 03:00,,20.1,,1.7,320.0,84.0,19.7,17.3,1018.8,1020.9,,,2000,19.6
2017-10-08 04:00,,20.2,,2.0,340.0,88.0,20.8,18.1,1018.6,1020.7,,,2000,19.5
2017-10-08 05:00,,21.1,,1.0,270.0,90.0,22.4,19.3,1018.8,1020.9,,,2000,19.6
2017-10-08 06:00,,21.5,,1.4,360.0,91.0,23.2,19.9,1019.0,1021.1,,,2000,20.0
2017-10-08 07:00,,22.4,,1.9,50.0,88.0,23.8,20.3,1019.6,1021.7,0.0,,2000,20.4
2017-10-08 08:00,,23.9,,2.5,70.0,82.0,24.3,20.6,1020.1,1022.1,0.3,,2000,21.3
2017-10-08 09:00,,24.8,,3.5,50.0,78.0,24.3,20.6,1020.7,1022.7,1.0,,2000,22.4
2017-10-08 10:00,,25.5,,3.8,70.0,74.0,24.1,20.5,1020.6,1022.7,1.0,,2000,23.9
2017-10-08 11:00,,25.4,,3.7,50.0,76.0,24.6,20.8,1020.8,1022.9,1.0,,2000,27.6
2017-10-08 12:00,,25.5,,4.1,50.0,78.0,25.3,21.3,1020.3,1022.4,1.0,,2000,29.5
2017-10-08 13:00,,25.4,,4.0,50.0,75.0,24.3,20.6,1019.5,1021.5,1.0,,2000,31.5
2017-10-08 14:00,,25.5,,3.8,50.0,74.0,24.1,20.5,1019.2,1021.2,1.0,,2000,32.3
2017-10-08 15:00,,25.3,,3.5,70.0,77.0,24.7,20.9,1018.9,1020.9,1.0,,2000,32.4
2017-10-08 16:00,,24.7,,3.4,20.0,81.0,25.2,21.2,1019.1,1021.1,1.0,,2000,30.7
2017-10-08 17:00,,23.5,,2.4,70.0,84.0,24.3,20.6,1019.0,1021.1,0.4,,2000,27.4
2017-10-08 18:00,,23.0,,2.3,20.0,86.0,24.1,20.5,1019.1,1021.2,0.0,,2000,25.3
2017-10-08 19:00,,22.1,,1.8,20.0,92.0,24.4,20.7,1019.2,1021.3,0.0,,1578,23.8
2017-10-08 20:00,,21.7,,1.3,340.0,92.0,23.8,20.3,1019.8,1021.9,,,1621,22.9
2017-10-08 21:00,,21.0,,0.7,320.0,94.0,23.2,19.9,1020.0,1022.1,,,1372,22.3
2017-10-08 22:00,,21.0,,0.8,290.0,95.0,23.5,20.1,1020.4,1022.5,,,1748,21.9
2017-10-08 23:00,,20.8,,1.2,290.0,94.0,22.9,19.7,1020.3,1022.4,,,1975,21.5
2017-10-09 00:00,,20.7,,1.6,290.0,94.0,22.8,19.6,1020.1,1022.2,,,2000,21.2
2017-10-09 01:00,,20.8,,0.8,290.0,94.0,22.9,19.7,1019.9,1022.0,,,1966,21.1
2017-10-09 02:00,,20.9,,1.3,290.0,94.0,23.1,19.8,1020.0,1022.1,,,2000,21.1
2017-10-09 03:00,,20.5,,1.8,290.0,94.0,22.5,19.4,1019.7,1021.8,,,2000,20.7
2017-10-09 04:00,,20.1,,1.7,290.0,96.0,22.5,19.4,1019.6,1021.7,,,573,20.4
2017-10-09 05:00,,20.3,,1.6,290.0,96.0,22.8,19.6,1020.1,1022.2,,,585,20.4
2017-10-09 06:00,,20.5,,1.2,320.0,96.0,23.1,19.8,1020.5,1022.6,,,855,20.2
2017-10-09 07:00,,20.6,,0.9,320.0,96.0,23.2,19.9,1020.6,1022.7,0.0,,519,20.2
2017-10-09 08:00,,22.9,,1.1,340.0,92.0,25.6,21.5,1020.9,1023.0,1.0,,1688,20.8
2017-10-09 09:00,,25.2,,2.2,50.0,83.0,26.4,22.0,1021.0,1023.1,1.0,,2000,22.3
2017-10-09 10:00,,25.2,,2.3,50.0,82.0,26.3,21.9,1021.1,1023.2,0.6,,2000,24.7
2017-10-09 11:00,,25.6,,3.3,50.0,80.0,26.1,21.8,1021.0,1023.1,0.9,,2000,27.3
2017-10-09 12:00,,25.7,,3.3,70.0,77.0,25.3,21.3,1020.2,1022.2,1.0,,2000,31.0
2017-10-09 13:00,,26.6,,3.1,90.0,76.0,26.4,22.0,1019.5,1021.5,1.0,,2000,32.4
2017-10-09 14:00,,26.5,,2.2,110.0,68.0,23.5,20.1,1018.6,1020.6,1.0,,2000,33.4
2017-10-09 15:00,,26.2,,2.6,90.0,73.0,24.7,20.9,1018.1,1020.1,0.6,,2000,31.1
2017-10-09 16:00,,25.9,,2.1,90.0,71.0,23.7,20.2,1017.8,1019.8,0.6,,2000,30.4
2017-10-09 17:00,,25.6,,1.4,140.0,75.0,24.6,20.8,1017.5,1019.5,1.0,,2000,29.0
2017-10-09 18:00,,24.0,,0.9,140.0,82.0,24.4,20.7,1017.4,1019.4,0.7,,2000,26.4
2017-10-09 19:00,,23.0,,0.3,0.0,88.0,24.6,20.8,1017.6,1019.7,0.0,,1987,25.0
2017-10-09 20:00,,22.0,,1.0,290.0,91.0,24.0,20.4,1018.1,1020.2,,,1659,23.8
2017-10-09 21:00,,21.8,,1.0,290.0,92.0,24.0,20.4,1018.4,1020.5,,,1601,23.0
2017-10-09 22:00,,21.7,,1.6,270.0,92.0,23.8,20.3,1018.7,1020.8,,,1294,22.5
2017-10-09 23:00,,21.6,,1.5,290.0,93.0,24.0,20.4,1018.6,1020.7,,,1398,22.2
2017-10-10 00:00,,21.4,,1.0,320.0,91.0,23.1,19.8,1018.3,1020.4,,,1235,21.8
2017-10-10 01:00,,21.0,,0.6,320.0,92.0,22.8,19.6,1018.1,1020.2,,,1305,21.5
2017-10-10 02:00,,21.2,,1.5,290.0,88.0,22.1,19.1,1017.8,1019.9,,,1883,21.2
2017-10-10 03:00,,20.8,,2.2,290.0,89.0,21.8,18.9,1017.6,1019.7,,,1850,20.9
2017-10-10 04:00,,20.1,,1.2,320.0,89.0,20.9,18.2,1017.5,1019.6,,,1830,20.5
2017-10-10 05:00,,21.0,,1.9,290.0,87.0,21.6,18.7,1017.7,1019.8,,,2000,20.6
2017-10-10 06:00,,21.1,,1.6,290.0,88.0,22.0,19.0,1017.8,1019.9,,,2000,20.7
2017-10-10 07:00,,20.2,,0.8,290.0,91.0,21.4,18.6,1017.9,1020.0,0.0,,1736,20.6
2017-10-10 08:00,,23.3,,0.5,340.0,82.0,23.4,20.0,1018.2,1020.3,0.9,,2000,21.0
2017-10-10 09:00,,25.7,,1.5,20.0,75.0,24.7,20.9,1018.5,1020.5,1.0,,2000,22.1
2017-10-10 10:00,,25.6,,2.2,140.0,75.0,24.6,20.8,1018.4,1020.4,1.0,,2000,24.1
2017-10-10 11:00,,26.6,,2.9,90.0,75.0,26.0,21.7,1018.1,1020.1,1.0,,2000,27.9
2017-10-10 12:00,,25.5,,2.8,110.0,81.0,26.3,21.9,1017.6,1019.6,1.0,,2000,30.4
2017-10-10 13:00,,25.6,,2.3,110.0,80.0,26.1,21.8,1017.1,1019.1,1.0,,2000,31.8
2017-10-10 14:00,,25.7,,1.8,110.0,79.0,26.0,21.7,1016.3,1018.3,1.0,,2000,32.7
2017-10-10 15:00,,25.8,,2.1,110.0,77.0,25.5,21.4,1016.1,1018.1,0.5,,2000,30.2
2017-10-10 16:00,,25.9,,1.7,110.0,77.0,25.6,21.5,1016.0,1018.0,1.0,,2000,31.3
2017-10-10 17:00,,25.3,,1.1,140.0,77.0,24.7,20.9,1016.2,1018.2,0.8,,2000,29.2
2017-10-10 18:00,,24.1,,0.5,180.0,83.0,24.9,21.0,1016.3,1018.3,0.0,,2000,26.7
2017-10-10 19:00,,22.7,,0.9,230.0,91.0,25.0,21.1,1016.4,1018.5,0.0,,1289,24.9
2017-10-10 20:00,,22.2,,1.1,270.0,90.0,24.0,20.4,1016.8,1018.9,,,1049,23.9
2017-10-10 21:00,,21.7,,1.1,290.0,91.0,23.5,20.1,1016.7,1018.8,,,1101,23.1
2017-10-10 22:00,,21.3,,1.0,270.0,91.0,22.9,19.7,1016.5,1018.6,,,1322,22.5
2017-10-10 23:00,,21.9,,2.0,250.0,87.0,22.8,19.6,1016.2,1018.3,,,2000,22.1
2017-10-11 00:00,,21.7,,2.1,270.0,90.0,23.2,19.9,1016.0,1018.1,,,1830,21.9
2017-10-11 01:00,,21.9,,2.0,250.0,83.0,21.7,18.8,1015.4,1017.5,,,2000,21.7
2017-10-11 02:00,,22.0,,3.0,250.0,85.0,22.4,19.3,1015.0,1017.1,,,2000,21.4
2017-10-11 03:00,,22.0,,2.8,250.0,85.0,22.4,19.3,1014.4,1016.5,,,2000,21.3
2017-10-11 04:00,,22.2,,3.1,250.0,84.0,22.4,19.3,1014.3,1016.4,,,2000,21.1
2017-10-11 05:00,,21.9,,2.6,250.0,83.0,21.7,18.8,1014.5,1016.6,,,2000,20.9
2017-10-11 06:00,,21.3,,3.0,250.0,85.0,21.4,18.6,1014.7,1016.8,,,2000,20.7
2017-10-11 07:00,,21.7,,2.7,250.0,84.0,21.7,18.8,1014.8,1016.9,0.0,,1975,20.6
2017-10-11 08:00,,23.5,,2.6,270.0,79.0,22.8,19.6,1015.1,1017.1,0.9,,2000,21.1
2017-10-11 09:00,,24.8,,1.6,230.0,76.0,23.7,20.2,1015.3,1017.3,0.7,,2000,22.7
2017-10-11 10:00,,23.7,,2.2,340.0,80.0,23.4,20.0,1015.4,1017.4,0.0,,2000,23.0
2017-10-11 11:00,,24.6,,2.0,90.0,81.0,25.0,21.1,1015.2,1017.2,0.0,,1803,24.7
2017-10-11 12:00,,26.1,,1.6,110.0,71.0,24.0,20.4,1014.8,1016.8,0.3,,2000,27.2
2017-10-11 13:00,,24.2,,2.6,70.0,77.0,23.2,19.9,1014.5,1016.5,0.1,,2000,27.1
2017-10-11 14:00,,22.2,,2.2,340.0,85.0,22.7,19.5,1014.1,1016.2,0.0,,1938,23.8
2017-10-11 15:00,,21.9,,2.3,340.0,86.0,22.5,19.4,1013.9,1016.0,0.0,,1986,23.4
2017-10-11 16:00,,20.5,,3.3,290.0,84.0,20.1,17.6,1014.1,1016.2,0.0,,2000,22.2
2017-10-11 17:00,,19.7,,3.6,320.0,89.0,20.4,17.8,1014.4,1016.5,0.0,,2000,21.4
2017-10-11 18:00,,19.4,,2.9,320.0,86.0,19.2,16.9,1014.8,1016.9,0.0,,2000,20.7
2017-10-11 19:00,,18.6,,4.9,290.0,86.0,18.4,16.2,1015.1,1017.2,0.0,,2000,20.0
2017-10-11 20:00,,18.4,,3.6,290.0,83.0,17.5,15.4,1015.8,1017.9,,,2000,19.6
2017-10-11 21:00,,18.4,,3.7,290.0,82.0,17.3,15.2,1016.3,1018.4,,,2000,19.2
2017-10-11 22:00,,18.2,,4.3,290.0,81.0,16.8,14.8,1016.2,1018.3,,,2000,18.9
2017-10-11 23:00,,17.8,,4.6,290.0,80.0,16.2,14.2,1016.0,1018.1,,,2000,18.4
2017-10-12 00:00,,17.7,,5.1,290.0,80.0,16.1,14.1,1015.9,1018.0,,,2000,18.1
2017-10-12 01:00,,17.7,,4.3,290.0,79.0,16.0,14.0,1015.8,1017.9,,,2000,17.9
2017-10-12 02:00,,17.5,,3.3,290.0,79.0,15.8,13.8,1015.3,1017.4,,,2000,17.9
2017-10-12 03:00,,17.3,0.0,2.7,340.0,79.0,15.6,13.6,1015.1,1017.2,,,2000,17.8
2017-10-12 04:00,,17.4,,4.1,290.0,77.0,15.3,13.3,1014.7,1016.8,,,2000,17.5
2017-10-12 05:00,,17.5,,4.8,290.0,75.0,15.0,13.0,1014.6,1016.7,,,2000,17.3
2017-10-12 06:00,,17.2,,3.5,320.0,76.0,14.9,12.9,1014.6,1016.7,,,2000,17.2
2017-10-12 07:00,,17.2,,3.8,360.0,75.0,14.7,12.7,1015.0,1017.1,0.0,,2000,17.2
2017-10-12 08:00,,17.4,,2.6,320.0,74.0,14.7,12.7,1015.7,1017.8,0.0,,2000,17.2
2017-10-12 09:00,,17.4,,3.0,340.0,76.0,15.1,13.1,1015.6,1017.7,0.0,,1716,17.2
2017-10-12 10:00,,18.0,,2.1,320.0,77.0,15.9,13.9,1015.6,1017.7,0.0,,2000,17.8
2017-10-12 11:00,,17.8,,2.4,340.0,77.0,15.7,13.7,1015.3,1017.4,0.0,,2000,17.9
2017-10-12 12:00,,17.5,,3.1,320.0,79.0,15.8,13.8,1015.1,1017.2,0.0,,1820,18.0
2017-10-12 13:00,,16.4,0.0,2.8,320.0,89.0,16.5,14.5,1014.3,1016.4,0.0,,697,18.0
2017-10-12 14:00,,15.8,0.6,3.4,340.0,91.0,16.3,14.3,1014.3,1016.4,0.0,,1016,17.7
2017-10-12 15:00,,15.5,0.3,2.9,340.0,90.0,15.8,13.8,1014.1,1016.2,0.0,,1975,17.6
2017-10-12 16:00,,15.5,1.2,4.0,360.0,90.0,15.8,13.8,1014.4,1016.5,0.0,,1780,17.2
2017-10-12 17:00,,16.0,,4.0,360.0,86.0,15.6,13.6,1014.7,1016.8,0.0,,2000,17.1
2017-10-12 18:00,,16.4,,2.6,340.0,86.0,16.0,14.0,1015.6,1017.7,0.0,,2000,17.0
2017-10-12 19:00,,16.2,,2.4,340.0,85.0,15.6,13.6,1015.7,1017.8,0.0,,2000,16.9
2017-10-12 20:00,,16.0,,3.0,340.0,82.0,14.9,12.9,1015.9,1018.0,,,2000,16.6
2017-10-12 21:00,,15.8,,2.2,290.0,84.0,15.0,13.0,1016.5,1018.6,,,2000,16.3
2017-10-12 22:00,,15.7,,2.0,340.0,83.0,14.8,12.8,1016.5,1018.6,,,2000,16.2
2017-10-12 23:00,,16.0,,2.1,320.0,82.0,14.9,12.9,1016.7,1018.8,,,2000,16.2
2017-10-13 00:00,,15.4,,2.5,290.0,85.0,14.8,12.8,1016.3,1018.4,,,2000,16.1
2017-10-13 01:00,,14.9,,5.1,290.0,81.0,13.7,11.6,1015.9,1018.0,,,2000,15.6
2017-10-13 02:00,,14.8,,4.2,290.0,75.0,12.6,10.4,1016.1,1018.2,,,2000,15.1
2017-10-13 03:00,,14.9,,2.9,290.0,76.0,12.8,10.6,1016.0,1018.1,,,2000,14.9
2017-10-13 04:00,,15.1,,3.2,290.0,71.0,12.1,9.8,1015.9,1018.0,,,2000,14.7
2017-10-13 05:00,,14.8,,3.3,340.0,72.0,12.0,9.7,1016.5,1018.6,,,2000,14.6
2017-10-13 06:00,,14.7,,2.7,340.0,71.0,11.8,9.4,1016.9,1019.0,,,2000,14.3
2017-10-13 07:00,,14.0,,2.1,290.0,70.0,11.2,8.6,1017.1,1019.2,0.0,,2000,14.1
2017-10-13 08:00,,14.0,,2.7,290.0,67.0,10.6,7.9,1017.7,1019.8,0.0,,2000,13.9
2017-10-13 09:00,,15.8,,2.9,290.0,60.0,10.7,8.0,1017.9,1020.0,0.7,,2000,14.1
2017-10-13 10:00,,17.2,,4.2,340.0,44.0,8.6,4.8,1018.1,1020.2,1.0,,2000,15.1
2017-10-13 11:00,,17.9,,4.4,340.0,41.0,8.4,4.4,1017.9,1020.0,1.0,,2000,17.8
2017-10-13 12:00,,18.1,,4.5,340.0,43.0,8.9,5.3,1017.1,1019.2,1.0,,2000,20.2
2017-10-13 13:00,,19.0,,2.8,320.0,45.0,9.8,6.7,1016.7,1018.8,1.0,,2000,22.4
2017-10-13 14:00,,18.6,,3.5,340.0,35.0,7.5,2.8,1016.7,1018.8,1.0,,2000,21.4
2017-10-13 15:00,,18.3,,2.9,340.0,44.0,9.2,5.8,1016.5,1018.6,0.4,,2000,18.9
2017-10-13 16:00,,18.0,,1.9,320.0,49.0,10.1,7.1,1016.9,1019.0,0.4,,2000,19.0
2017-10-13 17:00,,17.3,,1.5,290.0,55.0,10.8,8.1,1017.0,1019.1,0.1,,2000,18.0
2017-10-13 18:00,,16.3,,1.4,290.0,58.0,10.7,8.0,1017.1,1019.2,0.1,,2000,16.7
2017-10-13 19:00,,15.8,,1.4,270.0,60.0,10.7,8.0,1017.6,1019.7,0.0,,2000,15.8
2017-10-13 20:00,,15.8,,1.2,270.0,57.0,10.2,7.2,1018.1,1020.2,,,2000,15.3
2017-10-13 21:00,,16.2,,1.6,270.0,56.0,10.3,7.4,1018.6,1020.7,,,2000,15.0
2017-10-13 22:00,,16.3,,2.2,340.0,60.0,11.1,8.5,1018.0,1020.1,,,2000,14.9
2017-10-13 23:00,,16.6,,1.9,320.0,61.0,11.5,9.0,1017.9,1020.0,,,2000,14.9
2017-10-14 00:00,,16.5,,1.7,290.0,64.0,11.9,9.6,1017.7,1019.8,,,2000,14.9
2017-10-14 01:00,,16.5,,1.8,290.0,66.0,12.4,10.1,1018.4,1020.5,,,2000,15.0
2017-10-14 02:00,,16.9,,2.4,290.0,68.0,13.0,10.9,1018.6,1020.7,,,2000,15.1
2017-10-14 03:00,,17.2,,3.3,340.0,62.0,12.1,9.8,1018.3,1020.4,,,2000,15.2
2017-10-14 04:00,,16.8,,1.7,290.0,61.0,11.6,9.2,1018.7,1020.8,,,2000,14.9
2017-10-14 05:00,,17.1,,2.7,340.0,57.0,11.1,8.5,1018.6,1020.7,,,2000,14.7
2017-10-14 06:00,,16.8,,2.6,340.0,59.0,11.2,8.7,1019.0,1021.1,,,2000,14.6
2017-10-14 07:00,,16.9,,3.5,340.0,59.0,11.3,8.8,1019.1,1021.2,0.0,,2000,14.5
2017-10-14 08:00,,17.2,,4.1,360.0,59.0,11.6,9.1,1019.7,1021.8,0.0,,2000,14.9
2017-10-14 09:00,,17.4,,3.5,360.0,59.0,11.6,9.2,1020.4,1022.5,0.0,,2000,15.0
2017-10-14 10:00,,18.0,,4.9,360.0,60.0,12.4,10.1,1020.4,1022.5,0.0,,2000,15.8
2017-10-14 11:00,,17.8,,4.4,360.0,63.0,12.8,10.6,1020.1,1022.2,0.0,,2000,15.9
2017-10-14 12:00,,19.0,0.0,5.5,20.0,63.0,13.7,11.7,1019.6,1021.7,0.0,,2000,17.2
2017-10-14 13:00,,19.0,,4.5,20.0,66.0,14.4,12.4,1018.9,1021.0,0.0,,2000,17.5
2017-10-14 14:00,,18.3,0.0,4.8,360.0,72.0,15.1,13.1,1018.8,1020.9,0.1,,1780,17.9
2017-10-14 15:00,,18.6,0.2,4.7,20.0,73.0,15.6,13.6,1018.5,1020.6,0.0,,2000,18.0
2017-10-14 16:00,,19.0,,3.2,20.0,73.0,16.0,14.0,1018.8,1020.9,0.0,,2000,18.2
2017-10-14 17:00,,20.0,,4.4,50.0,74.0,17.3,15.2,1019.0,1021.1,0.0,,2000,18.2
2017-10-14 18:00,,20.5,,4.8,50.0,74.0,17.7,15.6,1019.1,1021.2,0.0,,2000,18.0
2017-10-14 19:00,,20.7,,4.7,50.0,74.0,17.9,15.8,1019.5,1021.6,0.0,,2000,18.0
2017-10-14 20:00,,20.4,0.0,5.4,20.0,72.0,17.2,15.1,1019.9,1022.0,,,1656,17.9
2017-10-14 21:00,,19.4,0.8,4.6,50.0,77.0,17.3,15.2,1020.3,1022.4,,,2000,17.7
2017-10-14 22:00,,20.2,0.0,5.5,50.0,72.0,16.9,14.9,1020.2,1022.3,,,2000,17.6
2017-10-14 23:00,,19.9,0.0,5.2,50.0,71.0,16.4,14.4,1020.8,1022.9,,,2000,17.6
2017-10-15 00:00,,20.3,,5.3,50.0,68.0,16.1,14.1,1020.2,1022.3,,,2000,17.5
2017-10-15 01:00,,19.6,0.0,5.6,50.0,74.0,16.8,14.8,1019.4,1021.5,,,1957,17.5
2017-10-15 02:00,,19.6,0.0,4.9,50.0,72.0,16.4,14.4,1020.2,1022.3,,,2000,17.5
2017-10-15 03:00,,18.9,0.3,4.8,20.0,78.0,16.9,14.9,1019.9,1022.0,,,1702,17.4
2017-10-15 04:00,,18.3,1.2,4.9,20.0,83.0,17.4,15.3,1020.4,1022.5,,,2000,17.3
2017-10-15 05:00,,18.4,0.8,5.0,20.0,83.0,17.5,15.4,1020.0,1022.1,,,2000,17.3
2017-10-15 06:00,,16.8,3.5,6.7,360.0,89.0,16.9,14.9,1020.3,1022.4,,,391,17.2
2017-10-15 07:00,,16.8,3.8,5.1,20.0,87.0,16.6,14.6,1020.8,1022.9,0.0,,1822,16.7
2017-10-15 08:00,,17.1,0.8,5.5,20.0,82.0,15.9,13.9,1021.1,1023.2,0.0,,1462,16.8
2017-10-15 09:00,,17.2,1.1,6.1,360.0,84.0,16.4,14.4,1021.8,1023.9,0.0,,1987,16.9
2017-10-15 10:00,,18.1,,5.5,360.0,70.0,14.5,12.5,1021.7,1023.8,0.0,,2000,17.0
2017-10-15 11:00,,19.1,,5.6,20.0,70.0,15.4,13.4,1021.3,1023.4,0.0,,2000,17.7
2017-10-15 12:00,,18.0,0.0,4.7,20.0,80.0,16.4,14.4,1021.0,1023.1,0.0,,1987,17.8
2017-10-15 13:00,,18.3,0.0,5.8,20.0,79.0,16.5,14.5,1020.2,1022.3,0.0,,2000,17.9
2017-10-15 14:00,,18.7,,5.4,20.0,80.0,17.2,15.1,1019.4,1021.5,0.0,,2000,17.8
2017-10-15 15:00,,17.6,0.5,5.3,20.0,86.0,17.3,15.2,1019.6,1021.7,0.0,,1063,17.7
2017-10-15 16:00,,17.1,1.9,6.1,360.0,91.0,17.7,15.6,1020.0,1022.1,0.0,,859,17.4
2017-10-15 17:00,,17.7,0.9,5.4,20.0,86.0,17.4,15.3,1020.0,1022.1,0.0,,1307,17.3
2017-10-15 18:00,,17.8,1.4,5.6,20.0,87.0,17.7,15.6,1020.3,1022.4,0.0,,1577,17.2
2017-10-15 19:00,,18.3,0.3,6.1,20.0,87.0,18.2,16.0,1020.5,1022.6,,,877,17.3
2017-10-15 20:00,,19.0,0.4,6.7,50.0,86.0,18.8,16.5,1020.6,1022.7,,,1869,17.6
2017-10-15 21:00,,19.0,0.3,6.4,20.0,87.0,19.0,16.7,1021.1,1023.2,,,1048,17.7
2017-10-15 22:00,,18.9,1.5,6.0,20.0,90.0,19.6,17.2,1021.0,1023.1,,,1084,17.9
2017-10-15 23:00,,18.8,0.8,6.3,50.0,91.0,19.6,17.2,1020.7,1022.8,,,1066,18.0
2017-10-16 00:00,,18.8,1.7,6.1,50.0,91.0,19.6,17.2,1020.5,1022.6,,,1490,18.0
2017-10-16 01:00,,18.9,0.7,6.2,50.0,89.0,19.4,17.0,1020.3,1022.4,,,1034,18.0
2017-10-16 02:00,,18.6,0.6,5.7,20.0,90.0,19.2,16.9,1020.2,1022.3,,,1111,18.0
2017-10-16 03:00,,18.8,0.9,6.3,20.0,87.0,18.8,16.5,1020.0,1022.1,,,2000,17.9
2017-10-16 04:00,,18.4,2.2,5.3,20.0,86.0,18.2,16.0,1019.8,1021.9,,,1855,17.8
2017-10-16 05:00,,18.2,1.2,6.3,20.0,86.0,17.9,15.8,1020.2,1022.3,,,1690,17.5
2017-10-16 06:00,,17.7,1.8,5.3,20.0,88.0,17.7,15.6,1020.4,1022.5,,,1966,17.3
2017-10-16 07:00,,18.1,1.2,5.3,20.0,89.0,18.4,16.2,1020.5,1022.6,0.0,,2000,17.4
2017-10-16 08:00,,18.4,1.3,5.4,20.0,89.0,18.8,16.5,1021.3,1023.4,0.0,,966,17.6
2017-10-16 09:00,,19.0,0.9,5.8,20.0,86.0,18.8,16.5,1021.1,1023.2,0.0,,2000,17.9
2017-10-16 10:00,,18.4,0.1,5.3,360.0,84.0,17.7,15.6,1021.2,1023.3,0.0,,2000,18.0
2017-10-16 11:00,,19.4,0.1,5.7,20.0,79.0,17.7,15.6,1020.9,1023.0,0.0,,2000,18.4
2017-10-16 12:00,,19.8,,5.6,20.0,77.0,17.7,15.6,1020.3,1022.4,0.0,,2000,18.6
2017-10-16 13:00,,19.9,,5.3,20.0,77.0,17.8,15.7,1019.7,1021.8,0.0,,2000,18.8
2017-10-16 14:00,,20.0,,5.8,20.0,78.0,18.2,16.0,1018.9,1021.0,0.0,,2000,19.0
2017-10-16 15:00,,19.9,,6.8,20.0,78.0,18.1,15.9,1019.0,1021.1,0.0,,2000,18.8
2017-10-16 16:00,,19.1,0.0,6.6,360.0,83.0,18.3,16.1,1019.2,1021.3,0.0,,2000,18.5
2017-10-16 17:00,,18.1,0.4,5.3,20.0,82.0,16.9,14.9,1019.4,1021.5,0.0,,1129,17.8
2017-10-16 18:00,,18.0,0.3,4.8,50.0,75.0,15.4,13.4,1019.6,1021.7,0.0,,2000,17.3
2017-10-16 19:00,,17.8,1.0,4.9,20.0,83.0,16.8,14.8,1020.5,1022.6,,,1099,17.2
2017-10-16 20:00,,17.6,1.7,5.0,20.0,80.0,16.1,14.1,1021.1,1023.2,,,2000,17.0
2017-10-16 21:00,,17.2,0.7,4.5,20.0,81.0,15.9,13.9,1021.1,1023.2,,,2000,16.7
2017-10-16 22:00,,17.4,0.5,4.8,20.0,79.0,15.7,13.7,1020.7,1022.8,,,1899,16.5
2017-10-16 23:00,,17.4,0.5,4.1,360.0,78.0,15.5,13.5,1020.3,1022.4,,,2000,16.4
