일시,운형(운형약어),기온(C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(C),현지기압(hPa),해면기압(hPa),일조(hr),적설(cm),시정(10m),지면온도(C)
2016-11-25 16:00,,9.9,,3.1,320.0,51.0,6.2,0.2,1023.3,1025.5,1.0,,2000.0,12.4
2016-11-25 17:00,,8.7,,1.8,320.0,58.0,6.5,0.8,1024.0,1026.2,0.5,,2000.0,7.4
2016-11-25 18:00,,7.2,,1.9,290.0,65.0,6.6,1.0,1024.2,1026.4,0.0,,2000.0,5.4
2016-11-25 19:00,,6.7,,1.7,270.0,67.0,6.5,0.9,1023.9,1026.1,,,2000.0,4.7
2016-11-25 20:00,,7.6,,1.4,320.0,63.0,6.5,0.9,1024.4,1026.6,,,2000.0,5.1
2016-11-25 21:00,,6.0,,1.6,290.0,69.0,6.4,0.7,1024.6,1026.8,,,2000.0,4.3
2016-11-25 22:00,,6.9,,1.2,320.0,66.0,6.5,0.9,1025.1,1027.3,,,2000.0,4.7
2016-11-25 23:00,,6.2,,1.1,270.0,67.0,6.3,0.5,1025.1,1027.3,,,2000.0,4.5
2016-11-26 00:00,,5.4,,1.9,290.0,71.0,6.3,0.5,1025.1,1027.3,,,2000.0,4.1
2016-11-26 01:00,,6.5,,1.8,290.0,65.0,6.2,0.3,1024.4,1026.6,,,2000.0,3.8
2016-11-26 02:00,,6.5,,1.5,290.0,72.0,7.0,1.8,1023.6,1025.8,,,2000.0,4.6
2016-11-26 03:00,,6.5,,1.6,320.0,72.0,7.0,1.8,1023.0,1025.2,,,2000.0,4.1
2016-11-26 04:00,,7.1,,1.9,290.0,72.0,7.2,2.3,1022.3,1024.5,,,2000.0,5.2
2016-11-26 05:00,,7.2,,2.7,290.0,74.0,7.5,2.8,1022.1,1024.3,,,2000.0,5.4
2016-11-26 06:00,,7.1,,1.8,290.0,80.0,8.0,3.8,1021.6,1023.8,,,2000.0,5.6
2016-11-26 07:00,,8.4,,2.4,290.0,76.0,8.4,4.4,1021.9,1024.1,,,2000.0,6.2
2016-11-26 08:00,,8.8,,1.5,320.0,76.0,8.5,4.7,1021.3,1023.5,0.0,,2000.0,7.0
2016-11-26 09:00,,10.3,,1.5,290.0,74.0,9.2,5.8,1020.8,1023.0,0.0,,2000.0,9.0
2016-11-26 10:00,,11.1,,1.5,290.0,73.0,9.6,6.4,1021.3,1023.5,0.0,,2000.0,9.5
2016-11-26 11:00,,13.3,,2.4,90.0,61.0,9.3,5.9,1019.8,1021.9,0.0,,1751.0,11.0
2016-11-26 12:00,,14.2,,3.0,140.0,60.0,9.7,6.5,1018.5,1020.6,0.0,,2000.0,11.6
2016-11-26 13:00,,14.4,,3.3,140.0,60.0,9.8,6.7,1017.8,1019.9,0.0,,2000.0,11.3
2016-11-26 14:00,,13.5,,1.0,160.0,70.0,10.8,8.1,1017.4,1019.5,0.0,,1835.0,10.9
2016-11-26 15:00,,11.5,0.0,2.2,290.0,85.0,11.5,9.0,1017.4,1019.6,0.0,,832.0,11.0
2016-11-26 16:00,,11.3,,1.1,290.0,87.0,11.6,9.2,1017.1,1019.3,0.0,,920.0,10.8
2016-11-26 17:00,,11.0,,1.0,270.0,93.0,12.2,9.9,1017.3,1019.5,0.0,,244.0,10.5
2016-11-26 18:00,,10.9,0.9,1.4,320.0,95.0,12.4,10.1,1017.0,1019.2,0.0,,396.0,10.3
2016-11-26 19:00,,10.4,,4.1,340.0,95.0,11.9,9.6,1017.6,1019.8,,,514.0,10.2
2016-11-26 20:00,,9.8,,4.9,340.0,94.0,11.3,8.8,1017.7,1019.9,,,770.0,9.6
2016-11-26 21:00,,10.2,9.0,4.8,360.0,95.0,11.8,9.4,1017.4,1019.6,,,648.0,9.8
2016-11-26 22:00,,10.5,,3.5,360.0,95.0,12.0,9.7,1017.3,1019.5,,,731.0,10.0
2016-11-26 23:00,,10.7,,4.4,360.0,95.0,12.2,9.9,1017.3,1019.5,,,1127.0,10.2
2016-11-27 00:00,,10.6,10.6,3.4,340.0,94.0,11.9,9.6,1017.0,1019.2,,,2000.0,10.1
2016-11-27 01:00,,10.0,,3.1,340.0,92.0,11.2,8.7,1016.6,1018.8,,,1859.0,9.7
2016-11-27 02:00,,9.9,,2.6,320.0,94.0,11.4,8.9,1016.6,1018.8,,,2000.0,9.5
2016-11-27 03:00,,10.1,0.5,2.5,340.0,94.0,11.6,9.1,1016.5,1018.7,,,1314.0,9.6
2016-11-27 04:00,,9.8,,2.0,320.0,85.0,10.2,7.3,1016.5,1018.7,,,2000.0,9.1
2016-11-27 05:00,,9.5,,1.9,290.0,81.0,9.5,6.3,1016.1,1018.3,,,2000.0,8.5
2016-11-27 06:00,,9.5,,2.0,320.0,78.0,9.2,5.8,1016.5,1018.7,,,2000.0,8.2
2016-11-27 07:00,,9.7,,2.6,320.0,73.0,8.7,5.0,1016.9,1019.1,,,2000.0,8.0
2016-11-27 08:00,,9.8,,2.5,340.0,72.0,8.7,4.9,1017.5,1019.7,0.0,,2000.0,8.1
2016-11-27 09:00,,10.3,,2.6,320.0,70.0,8.7,5.0,1017.9,1020.1,0.0,,2000.0,8.8
2016-11-27 10:00,,10.5,,3.3,340.0,64.0,8.1,3.9,1018.2,1020.4,0.0,,2000.0,8.9
2016-11-27 11:00,,10.8,,3.4,340.0,60.0,7.7,3.3,1018.1,1020.3,0.0,,2000.0,9.2
2016-11-27 12:00,,11.0,,3.8,340.0,64.0,8.4,4.4,1017.7,1019.9,0.0,,2000.0,9.5
2016-11-27 13:00,,11.2,,3.9,320.0,66.0,8.7,5.0,1016.8,1019.0,0.0,,2000.0,10.9
2016-11-27 14:00,,11.5,,4.1,290.0,61.0,8.2,4.2,1016.9,1019.1,0.1,,2000.0,11.4
2016-11-27 15:00,,11.5,,2.8,320.0,56.0,7.6,3.0,1017.2,1019.4,0.1,,2000.0,11.0
2016-11-27 16:00,,11.3,,2.5,340.0,61.0,8.1,4.0,1017.4,1019.6,0.1,,2000.0,10.3
2016-11-27 17:00,,10.7,,1.7,320.0,67.0,8.6,4.8,1017.7,1019.9,0.0,,2000.0,8.8
2016-11-27 18:00,,10.4,,3.2,290.0,65.0,8.1,4.0,1018.7,1020.9,0.0,,2000.0,7.6
2016-11-27 19:00,,10.1,,1.7,320.0,66.0,8.1,4.0,1019.3,1021.5,,,2000.0,7.2
2016-11-27 20:00,,11.1,,2.2,320.0,64.0,8.4,4.5,1019.9,1022.1,,,2000.0,8.1
2016-11-27 21:00,,10.1,,3.0,340.0,64.0,7.8,3.5,1020.6,1022.8,,,2000.0,7.1
2016-11-27 22:00,,9.3,,1.7,320.0,67.0,7.8,3.4,1021.5,1023.7,,,2000.0,6.2
2016-11-27 23:00,,9.7,,1.8,320.0,63.0,7.5,2.9,1021.9,1024.1,,,1622.0,6.7
2016-11-28 00:00,,9.0,,1.8,290.0,59.0,6.8,1.4,1022.0,1024.2,,,1570.0,5.7
2016-11-28 01:00,,8.6,,1.9,320.0,61.0,6.8,1.4,1022.0,1024.2,,,1578.0,5.1
2016-11-28 02:00,,8.4,,1.5,290.0,54.0,6.0,-0.3,1021.8,1024.0,,,1666.0,4.6
2016-11-28 03:00,,8.1,,1.1,290.0,61.0,6.6,1.0,1021.8,1024.0,,,1507.0,5.3
2016-11-28 04:00,,9.0,,1.4,290.0,64.0,7.3,2.5,1021.6,1023.8,,,1431.0,6.3
2016-11-28 05:00,,9.8,,2.9,340.0,64.0,7.7,3.3,1022.1,1024.3,,,1116.0,6.7
2016-11-28 06:00,,8.5,,2.7,290.0,61.0,6.7,1.3,1022.9,1025.1,,,1517.0,5.4
2016-11-28 07:00,,7.6,,2.0,290.0,63.0,6.5,0.9,1023.6,1025.8,,,1637.0,4.6
2016-11-28 08:00,,7.1,,0.8,270.0,68.0,6.8,1.5,1024.0,1026.2,0.0,,1500.0,5.5
2016-11-28 09:00,,9.3,,1.9,320.0,64.0,7.5,2.8,1024.7,1026.9,0.0,,1130.0,6.7
2016-11-28 10:00,,9.8,,2.6,320.0,60.0,7.2,2.3,1025.5,1027.7,0.0,,1207.0,8.7
2016-11-28 11:00,,10.8,,3.4,290.0,52.0,6.7,1.3,1025.7,1027.9,0.4,,2000.0,11.8
2016-11-28 12:00,,10.5,,3.5,290.0,54.0,6.8,1.5,1025.3,1027.5,1.0,,2000.0,13.7
2016-11-28 13:00,,10.6,,5.6,290.0,53.0,6.8,1.4,1024.2,1026.4,1.0,,2000.0,14.4
2016-11-28 14:00,,10.3,,5.3,290.0,54.0,6.7,1.3,1023.3,1025.5,1.0,,2000.0,14.9
2016-11-28 15:00,,10.0,,7.2,290.0,58.0,7.1,2.1,1023.1,1025.3,1.0,,2000.0,12.7
2016-11-28 16:00,,9.5,,6.5,290.0,59.0,7.0,1.8,1022.9,1025.1,1.0,,2000.0,11.1
2016-11-28 17:00,,8.6,,4.2,290.0,64.0,7.1,2.1,1023.7,1025.9,1.0,,2000.0,7.0
2016-11-28 18:00,,8.1,,5.3,290.0,65.0,7.0,1.9,1024.6,1026.8,0.0,,2000.0,5.4
2016-11-28 19:00,,7.6,,2.4,320.0,69.0,7.2,2.2,1025.8,1028.0,,,2000.0,5.1
2016-11-28 20:00,,7.4,,2.1,320.0,68.0,7.0,1.8,1026.1,1028.3,,,2000.0,4.7
2016-11-28 21:00,,7.3,,3.4,320.0,68.0,6.9,1.7,1026.2,1028.4,,,2000.0,4.5
2016-11-28 22:00,,7.4,,2.5,320.0,69.0,7.1,2.0,1026.3,1028.5,,,2000.0,4.5
2016-11-28 23:00,,7.0,,1.9,320.0,71.0,7.1,2.0,1027.0,1029.2,,,2000.0,4.2
2016-11-29 00:00,,6.2,,1.8,290.0,77.0,7.3,2.4,1027.4,1029.6,,,2000.0,3.9
2016-11-29 01:00,,5.4,,1.0,270.0,78.0,7.0,1.8,1027.3,1029.5,,,2000.0,3.3
2016-11-29 02:00,,6.2,,2.0,290.0,77.0,7.3,2.4,1027.3,1029.5,,,2000.0,3.3
2016-11-29 03:00,,6.7,,3.4,290.0,70.0,6.9,1.6,1027.8,1030.0,,,2000.0,3.8
2016-11-29 04:00,,6.5,,3.2,290.0,72.0,7.0,1.8,1028.1,1030.3,,,2000.0,3.7
2016-11-29 05:00,,6.2,,3.5,290.0,72.0,6.8,1.5,1028.0,1030.2,,,2000.0,3.6
2016-11-29 06:00,,6.3,,2.7,290.0,68.0,6.5,0.8,1028.6,1030.8,,,2000.0,3.4
2016-11-29 07:00,,6.1,,2.6,320.0,69.0,6.5,0.8,1028.7,1030.9,,,2000.0,3.2
2016-11-29 08:00,,7.3,,1.9,320.0,58.0,5.9,-0.4,1029.1,1031.3,0.2,,2000.0,3.8
2016-11-29 09:00,,8.9,,2.9,320.0,53.0,6.1,-0.1,1029.4,1031.6,1.0,,2000.0,5.0
2016-11-29 10:00,,9.6,,3.4,290.0,46.0,5.5,-1.4,1029.6,1031.8,1.0,,2000.0,6.0
2016-11-29 11:00,,9.9,,4.6,340.0,44.0,5.4,-1.8,1029.6,1031.8,1.0,,2000.0,10.4
2016-11-29 12:00,,10.3,,5.2,360.0,46.0,5.8,-0.8,1029.4,1031.6,1.0,,2000.0,14.6
2016-11-29 13:00,,11.1,,4.1,340.0,41.0,5.4,-1.6,1028.5,1030.7,1.0,,2000.0,16.2
2016-11-29 14:00,,11.0,,3.7,340.0,47.0,6.2,0.1,1028.3,1030.5,1.0,,2000.0,16.3
2016-11-29 15:00,,11.6,,4.5,360.0,45.0,6.1,0.0,1028.0,1030.2,1.0,,2000.0,16.1
2016-11-29 16:00,,11.5,,4.5,360.0,45.0,6.1,0.0,1028.3,1030.5,1.0,,2000.0,13.6
2016-11-29 17:00,,10.0,,3.1,360.0,49.0,6.0,-0.2,1028.4,1030.6,0.3,,2000.0,8.0
2016-11-29 18:00,,8.4,,1.1,290.0,57.0,6.2,0.3,1028.5,1030.7,0.0,,2000.0,6.1
2016-11-29 19:00,,7.9,,1.9,320.0,59.0,6.2,0.3,1028.5,1030.7,,,2000.0,5.0
2016-11-29 20:00,,7.5,,1.9,290.0,63.0,6.5,0.8,1029.2,1031.4,,,2000.0,4.8
2016-11-29 21:00,,7.2,,1.8,290.0,67.0,6.8,1.4,1029.2,1031.4,,,2000.0,4.5
2016-11-29 22:00,,7.7,,1.9,320.0,65.0,6.8,1.5,1028.6,1030.8,,,2000.0,4.7
2016-11-29 23:00,,9.2,,1.0,320.0,70.0,8.1,4.0,1028.0,1030.2,,,2000.0,5.7
2016-11-30 00:00,,9.7,,1.3,290.0,77.0,9.2,5.8,1027.5,1029.7,,,2000.0,6.9
2016-11-30 01:00,,9.8,,1.4,320.0,79.0,9.5,6.3,1027.5,1029.7,,,2000.0,7.3
2016-11-30 02:00,,10.3,,1.1,320.0,77.0,9.6,6.4,1027.5,1029.7,,,2000.0,7.9
2016-11-30 03:00,,11.1,,0.8,290.0,73.0,9.6,6.4,1026.9,1029.1,,,2000.0,8.4
2016-11-30 04:00,,11.0,,1.1,270.0,73.0,9.5,6.3,1026.2,1028.4,,,2000.0,8.3
2016-11-30 05:00,,11.1,,1.9,290.0,77.0,10.2,7.2,1026.1,1028.3,,,2000.0,8.3
2016-11-30 06:00,,12.6,,3.5,360.0,79.0,11.5,9.0,1025.6,1027.8,,,2000.0,9.3
2016-11-30 07:00,,13.4,,3.2,20.0,78.0,11.9,9.6,1025.1,1027.3,,,2000.0,9.7
2016-11-30 08:00,,13.7,,2.8,20.0,79.0,12.4,10.1,1025.2,1027.3,0.0,,2000.0,10.4
2016-11-30 09:00,,14.5,,2.9,50.0,77.0,12.7,10.5,1025.3,1027.4,0.0,,2000.0,11.2
2016-11-30 10:00,,15.1,,2.7,50.0,78.0,13.3,11.2,1024.7,1026.8,0.0,,2000.0,12.1
2016-11-30 11:00,,15.8,,3.3,160.0,69.0,12.4,10.1,1024.0,1026.1,0.0,,2000.0,12.8
2016-11-30 12:00,,16.6,,4.0,160.0,64.0,12.0,9.7,1022.8,1024.9,0.2,,2000.0,14.4
2016-11-30 13:00,,16.1,,4.3,160.0,67.0,12.2,9.9,1022.2,1024.3,0.0,,2000.0,13.0
2016-11-30 14:00,,16.1,,4.3,250.0,69.0,12.6,10.4,1021.4,1023.5,0.0,,2000.0,13.0
2016-11-30 15:00,,14.5,0.4,3.6,250.0,79.0,12.9,10.8,1020.7,1022.8,0.0,,2000.0,12.5
2016-11-30 16:00,,14.4,,3.7,250.0,71.0,11.6,9.2,1020.8,1022.9,0.0,,2000.0,11.9
2016-11-30 17:00,,14.1,,3.0,290.0,73.0,11.7,9.3,1020.9,1023.0,0.0,,2000.0,11.6
2016-11-30 18:00,,12.7,,3.9,290.0,78.0,11.4,8.9,1021.8,1024.0,0.0,,2000.0,10.6
2016-11-30 19:00,,12.1,,4.4,290.0,78.0,10.9,8.3,1022.0,1024.2,,,2000.0,10.0
2016-11-30 20:00,,11.8,,2.9,290.0,74.0,10.2,7.3,1022.5,1024.7,,,2000.0,9.5
2016-11-30 21:00,,10.3,,1.7,270.0,79.0,9.9,6.8,1022.9,1025.1,,,2000.0,8.4
2016-11-30 22:00,,10.6,,3.0,290.0,79.0,10.1,7.1,1023.1,1025.3,,,2000.0,8.2
2016-11-30 23:00,,11.2,,2.8,290.0,75.0,9.9,6.9,1023.1,1025.3,,,2000.0,8.2
2016-12-01 00:00,,11.5,,3.0,290.0,76.0,10.3,7.4,1023.1,1025.3,,,2000.0,8.7
2016-12-01 01:00,,11.2,,3.8,290.0,78.0,10.3,7.4,1022.8,1025.0,,,2000.0,8.5
2016-12-01 02:00,,11.5,,2.9,290.0,76.0,10.3,7.4,1022.7,1024.9,,,2000.0,8.5
2016-12-01 03:00,,11.5,,3.1,290.0,75.0,10.2,7.2,1022.7,1024.9,,,2000.0,8.7
2016-12-01 04:00,,11.3,,1.5,290.0,78.0,10.4,7.5,1022.5,1024.7,,,2000.0,8.6
2016-12-01 05:00,,11.0,,1.6,270.0,75.0,9.8,6.7,1022.1,1024.3,,,2000.0,7.9
2016-12-01 06:00,,11.9,,2.9,290.0,73.0,10.2,7.2,1021.8,1024.0,,,2000.0,8.7
2016-12-01 07:00,,11.9,,3.4,290.0,72.0,10.0,7.0,1022.5,1024.7,,,2000.0,8.6
2016-12-01 08:00,,12.0,,3.0,290.0,66.0,9.2,5.8,1023.0,1025.2,0.0,,2000.0,8.9
2016-12-01 09:00,,12.2,,2.5,290.0,63.0,8.9,5.3,1024.1,1026.3,0.0,,2000.0,9.6
2016-12-01 10:00,,12.7,,3.6,320.0,61.0,8.9,5.3,1024.6,1026.8,0.0,,1441.0,11.1
2016-12-01 11:00,,13.4,,3.3,290.0,58.0,8.8,5.2,1024.7,1026.9,1.0,,1263.0,13.7
2016-12-01 12:00,,13.2,,5.0,290.0,56.0,8.5,4.6,1024.2,1026.4,0.6,,960.0,13.3
2016-12-01 13:00,,13.5,,5.8,290.0,55.0,8.5,4.6,1023.8,1025.9,0.9,,1570.0,14.3
2016-12-01 14:00,,12.8,,5.7,290.0,48.0,7.1,2.0,1023.7,1025.9,1.0,,2000.0,14.0
2016-12-01 15:00,,12.6,,5.4,290.0,47.0,6.8,1.5,1023.9,1026.1,1.0,,2000.0,13.3
2016-12-01 16:00,,11.8,,5.6,290.0,52.0,7.2,2.2,1024.2,1026.4,1.0,,1710.0,11.0
2016-12-01 17:00,,11.1,,4.1,290.0,54.0,7.1,2.1,1024.6,1026.8,0.5,,1299.0,8.1
2016-12-01 18:00,,9.9,,4.4,290.0,58.0,7.1,2.0,1025.4,1027.6,0.0,,2000.0,6.8
2016-12-01 19:00,,8.9,,2.5,290.0,54.0,6.1,0.0,1026.3,1028.5,,,2000.0,5.5
2016-12-01 20:00,,8.8,,3.4,320.0,59.0,6.7,1.2,1026.6,1028.8,,,2000.0,5.3
2016-12-01 21:00,,7.9,,3.3,320.0,58.0,6.2,0.1,1027.3,1029.5,,,2000.0,4.6
2016-12-01 22:00,,7.5,,3.5,320.0,58.0,6.0,-0.2,1026.9,1029.1,,,2000.0,4.2
2016-12-01 23:00,,7.3,,2.9,340.0,60.0,6.1,0.0,1026.8,1029.0,,,2000.0,4.0
2016-12-02 00:00,,7.1,,2.7,340.0,58.0,5.8,-0.6,1027.5,1029.7,,,2000.0,3.7
2016-12-02 01:00,,6.7,,2.2,340.0,55.0,5.4,-1.7,1027.5,1029.7,,,2000.0,3.3
2016-12-02 02:00,,6.5,,2.7,320.0,63.0,6.1,0.0,1027.7,1029.9,,,2000.0,3.2
2016-12-02 03:00,,6.4,,2.5,320.0,62.0,6.0,-0.3,1028.0,1030.2,,,2000.0,3.2
2016-12-02 04:00,,5.9,,3.5,290.0,65.0,6.1,-0.1,1027.7,1029.9,,,2000.0,2.9
2016-12-02 05:00,,5.4,,2.3,290.0,70.0,6.2,0.3,1027.6,1029.8,,,2000.0,2.7
2016-12-02 06:00,,6.1,,2.1,290.0,65.0,6.1,0.0,1027.4,1029.6,,,2000.0,2.7
2016-12-02 07:00,,6.4,,2.0,320.0,64.0,6.1,0.0,1027.7,1029.9,,,2000.0,2.9
2016-12-02 08:00,,6.6,,2.9,290.0,60.0,5.8,-0.6,1027.6,1029.8,0.0,,2000.0,3.2
2016-12-02 09:00,,8.2,,3.1,320.0,52.0,5.7,-1.0,1028.5,1030.7,1.0,,2000.0,4.6
2016-12-02 10:00,,9.0,,3.2,290.0,48.0,5.5,-1.4,1028.7,1030.9,1.0,,2000.0,5.9
2016-12-02 11:00,,10.0,,3.7,290.0,43.0,5.3,-2.0,1028.8,1031.0,1.0,,2000.0,10.0
2016-12-02 12:00,,10.5,,3.1,320.0,47.0,6.0,-0.3,1028.1,1030.3,1.0,,2000.0,15.0
2016-12-02 13:00,,10.7,,3.6,290.0,46.0,5.9,-0.4,1027.3,1029.5,1.0,,2000.0,16.5
2016-12-02 14:00,,11.4,,3.9,290.0,44.0,5.9,-0.4,1027.0,1029.2,1.0,,2000.0,17.0
2016-12-02 15:00,,11.1,,4.3,290.0,48.0,6.3,0.4,1026.7,1028.9,1.0,,2000.0,16.0
2016-12-02 16:00,,10.4,,4.2,290.0,44.0,5.6,-1.3,1026.6,1028.8,1.0,,2000.0,13.3
2016-12-02 17:00,,9.3,,4.3,290.0,54.0,6.3,0.4,1026.6,1028.8,1.0,,2000.0,7.5
2016-12-02 18:00,,8.0,,2.9,290.0,61.0,6.5,0.9,1026.4,1028.6,0.1,,2000.0,5.6
2016-12-02 19:00,,7.4,,1.8,290.0,69.0,7.1,2.0,1026.4,1028.6,,,2000.0,4.9
2016-12-02 20:00,,6.6,,0.6,140.0,74.0,7.2,2.2,1026.1,1028.3,,,2000.0,4.6
2016-12-02 21:00,,7.5,,2.1,290.0,73.0,7.5,2.9,1026.2,1028.4,,,2000.0,4.7
2016-12-02 22:00,,7.2,,3.9,290.0,72.0,7.3,2.4,1026.5,1028.7,,,2000.0,4.4
2016-12-02 23:00,,6.5,,4.2,290.0,73.0,7.1,2.0,1026.1,1028.3,,,2000.0,4.3
2016-12-03 00:00,,6.5,,4.0,290.0,73.0,7.1,2.0,1025.6,1027.8,,,2000.0,4.2
2016-12-03 01:00,,6.4,,2.8,320.0,73.0,7.0,1.9,1025.2,1027.4,,,2000.0,3.9
2016-12-03 02:00,,7.1,,4.3,290.0,71.0,7.1,2.1,1025.2,1027.4,,,2000.0,4.0
2016-12-03 03:00,,6.5,,3.6,290.0,72.0,7.0,1.8,1025.2,1027.4,,,2000.0,4.0
2016-12-03 04:00,,7.3,,4.7,290.0,70.0,7.1,2.1,1024.7,1026.9,,,2000.0,4.2
2016-12-03 05:00,,7.0,,4.6,290.0,71.0,7.1,2.0,1024.5,1026.7,,,2000.0,4.2
2016-12-03 06:00,,7.1,,4.5,290.0,73.0,7.3,2.5,1024.5,1026.7,,,2000.0,4.2
2016-12-03 07:00,,6.4,,2.9,290.0,76.0,7.3,2.4,1024.7,1026.9,,,2000.0,4.0
2016-12-03 08:00,,7.0,,1.3,270.0,68.0,6.8,1.4,1024.7,1026.9,0.1,,2000.0,4.2
2016-12-03 09:00,,10.3,,1.2,290.0,53.0,6.6,1.1,1024.8,1027.0,0.9,,2000.0,5.6
2016-12-03 10:00,,11.5,,2.0,290.0,48.0,6.5,0.8,1025.4,1027.6,0.8,,2000.0,8.0
2016-12-03 11:00,,14.6,,2.8,20.0,42.0,7.0,1.8,1024.9,1027.0,0.8,,2000.0,14.1
2016-12-03 12:00,,15.8,,1.7,50.0,50.0,8.9,5.3,1023.8,1025.9,0.9,,2000.0,21.1
2016-12-03 13:00,,14.8,,1.3,110.0,61.0,10.2,7.3,1023.0,1025.1,0.8,,2000.0,18.4
2016-12-03 14:00,,15.8,,1.0,70.0,54.0,9.6,6.4,1022.5,1024.6,0.8,,2000.0,25.3
2016-12-03 15:00,,15.2,,2.1,110.0,58.0,9.9,6.9,1022.4,1024.5,1.0,,2000.0,23.5
2016-12-03 16:00,,13.8,,2.0,50.0,63.0,9.9,6.8,1021.9,1024.0,1.0,,2000.0,18.7
2016-12-03 17:00,,12.7,,1.5,360.0,65.0,9.5,6.2,1021.9,1024.1,0.9,,2000.0,13.3
2016-12-03 18:00,,9.8,,1.4,290.0,76.0,9.2,5.7,1021.9,1024.1,0.0,,2000.0,9.6
2016-12-03 19:00,,8.6,,2.0,290.0,80.0,8.9,5.3,1022.3,1024.5,,,2000.0,8.0
2016-12-03 20:00,,9.1,,2.2,290.0,81.0,9.3,6.0,1022.0,1024.2,,,2000.0,8.2
2016-12-03 21:00,,8.3,,1.4,290.0,82.0,9.0,5.4,1021.4,1023.6,,,2000.0,7.4
2016-12-03 22:00,,8.0,,2.1,290.0,82.0,8.8,5.1,1020.9,1023.1,,,2000.0,6.8
2016-12-03 23:00,,7.6,,1.4,290.0,80.0,8.3,4.3,1020.1,1022.3,,,2000.0,6.2
2016-12-04 00:00,,8.8,,1.9,290.0,80.0,9.0,5.5,1019.8,1022.0,,,2000.0,7.3
2016-12-04 01:00,,9.7,,0.7,290.0,81.0,9.7,6.5,1019.4,1021.6,,,2000.0,8.4
2016-12-04 02:00,,9.4,,0.9,320.0,81.0,9.5,6.2,1018.8,1021.0,,,2000.0,8.1
2016-12-04 03:00,,9.0,,0.4,0.0,83.0,9.5,6.2,1018.6,1020.8,,,2000.0,7.7
2016-12-04 04:00,,9.2,,1.0,290.0,87.0,10.1,7.1,1017.9,1020.1,,,2000.0,7.8
2016-12-04 05:00,,11.1,,3.3,290.0,79.0,10.4,7.5,1017.6,1019.8,,,2000.0,8.7
2016-12-04 06:00,,10.8,,2.9,290.0,81.0,10.4,7.6,1017.6,1019.8,,,2000.0,9.0
2016-12-04 07:00,,10.8,,2.8,290.0,81.0,10.4,7.6,1017.7,1019.9,,,2000.0,9.1
2016-12-04 08:00,,10.9,,2.8,290.0,81.0,10.5,7.7,1017.4,1019.6,0.0,,2000.0,9.2
2016-12-04 09:00,,11.4,,3.4,290.0,79.0,10.6,7.8,1017.5,1019.7,0.0,,1202.0,9.8
2016-12-04 10:00,,11.8,,3.7,290.0,72.0,9.9,6.9,1018.0,1020.2,0.0,,2000.0,10.0
2016-12-04 11:00,,12.0,,3.7,290.0,73.0,10.2,7.3,1017.5,1019.6,0.0,,2000.0,11.2
2016-12-04 12:00,,12.3,0.0,2.2,320.0,71.0,10.1,7.1,1017.0,1019.1,0.0,,2000.0,11.1
2016-12-04 13:00,,12.9,,1.8,290.0,66.0,9.7,6.6,1016.1,1018.2,0.0,,2000.0,11.7
2016-12-04 14:00,,13.1,,0.7,320.0,66.0,9.9,6.8,1015.5,1017.6,0.0,,2000.0,11.5
2016-12-04 15:00,,14.2,,1.8,230.0,58.0,9.3,6.0,1015.7,1017.8,0.0,,2000.0,13.4
2016-12-04 16:00,,13.9,,2.3,290.0,63.0,9.9,6.9,1015.6,1017.7,0.1,,2000.0,12.7
2016-12-04 17:00,,13.0,,2.3,290.0,70.0,10.4,7.6,1015.4,1017.5,0.1,,2000.0,11.0
2016-12-04 18:00,,12.7,,1.4,270.0,69.0,10.1,7.1,1015.8,1017.9,0.0,,2000.0,10.3
2016-12-04 19:00,,10.6,,1.7,290.0,75.0,9.5,6.3,1016.5,1018.7,,,2000.0,8.5
2016-12-04 20:00,,10.0,,2.4,290.0,77.0,9.4,6.1,1016.6,1018.8,,,2000.0,7.4
2016-12-04 21:00,,9.9,,3.4,290.0,80.0,9.7,6.6,1016.9,1019.1,,,2000.0,7.1
2016-12-04 22:00,,8.2,,0.5,290.0,85.0,9.2,5.8,1016.7,1018.9,,,2000.0,6.4
2016-12-04 23:00,,7.3,,0.4,0.0,86.0,8.8,5.1,1016.5,1018.7,,,2000.0,5.6
2016-12-05 00:00,,7.0,,1.3,320.0,80.0,8.0,3.7,1016.6,1018.8,,,2000.0,5.2
2016-12-05 01:00,,8.9,,2.1,270.0,76.0,8.6,4.8,1016.3,1018.5,,,2000.0,5.6
2016-12-05 02:00,,7.0,,0.9,290.0,79.0,7.8,3.5,1016.4,1018.6,,,2000.0,5.4
2016-12-05 03:00,,8.4,,3.2,290.0,75.0,8.2,4.2,1016.2,1018.4,,,2000.0,5.4
2016-12-05 04:00,,7.7,,2.4,270.0,76.0,8.0,3.7,1016.0,1018.2,,,1947.0,4.8
2016-12-05 05:00,,8.0,,1.3,320.0,76.0,8.1,4.0,1015.7,1017.9,,,2000.0,5.2
2016-12-05 06:00,,7.4,,1.9,250.0,78.0,8.0,3.8,1016.1,1018.3,,,1689.0,5.0
2016-12-05 07:00,,10.6,,3.1,290.0,72.0,9.2,5.7,1016.6,1018.8,,,689.0,6.1
2016-12-05 08:00,,8.3,,1.0,290.0,81.0,8.8,5.2,1017.1,1019.3,0.0,,437.0,6.5
