지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
189,2016-04-21 06:00,16.7,.7,2.5,270,98,18.5,16.3,999.4,1005.1,0,,,,,,,,1500,,,17.4,,,,
189,2016-04-21 07:00,16.7,2,2.5,250,98,18.5,16.3,999.2,1004.9,0,,,,,,,,700,,,17.2,,,,
189,2016-04-21 08:00,16.5,2.4,2.9,250,98,18.3,16.1,998.7,1004.4,0,,,,,,,,1100,,,17.3,,,,
189,2016-04-21 09:00,16.2,.6,4.7,230,98,17.9,15.8,998.1,1003.8,0,,,,,,,,2000,,,18.6,,,,
189,2016-04-21 10:00,15.4,.6,2.7,250,98,17,15,999.2,1005,0,,,,,,,,300,,,17.5,,,,
189,2016-04-21 11:00,16.4,.6,3.2,230,98,18.2,16,998.7,1004.4,.1,,,,,,,,1100,,,23.9,,,,
189,2016-04-21 12:00,16.6,0,4.6,230,98,18.4,16.2,998.9,1004.6,0,,,,,,,,2000,,,24.2,,,,
189,2016-04-21 13:00,17.4,,4.9,230,96,19,16.7,997.8,1003.5,.6,,,,,,,,2000,,,27.1,,,,
189,2016-04-21 14:00,20,,4.1,230,80,18.6,16.4,997.2,1002.9,1,,,,,,,,2000,,,30.3,,,,
189,2016-04-21 15:00,19.7,,5,230,74,16.9,14.9,997.4,1003,.5,,,,,,,,2000,,,27.9,,,,
189,2016-04-21 16:00,19.4,,4,230,73,16.4,14.4,997.1,1002.7,.4,,,,,,,,2000,,,24.9,,,,
189,2016-04-21 17:00,18.5,,3.5,250,76,16.1,14.1,997.4,1003.1,0,,,,,,,,2000,,,22.8,,,,
189,2016-04-21 18:00,19.3,,1.1,230,75,16.7,14.7,998.5,1004.1,.2,,,,,,,,2000,,,22.4,,,,
189,2016-04-21 19:00,19.2,,2.5,50,73,16.2,14.2,999.4,1005,0,,,,,,,,2000,,,19,,,,
189,2016-04-21 20:00,17.2,,1.5,50,80,15.7,13.7,1000.6,1006.3,0,,,,,,,,2000,,,16.9,,,,
189,2016-04-21 21:00,16.5,,1.4,50,84,15.7,13.7,1001.8,1007.5,,,,,,,,,2000,,,15.8,,,,
189,2016-04-21 22:00,15.7,,1.2,20,88,15.7,13.7,1002.5,1008.3,,,,,,,,,2000,,,15.1,,,,
189,2016-04-21 23:00,15.1,,.9,360,89,15.2,13.2,1003.2,1009,,,,,,,,,2000,,,14.4,,,,
189,2016-04-22 00:00,14.1,,.2,0,91,14.6,12.6,1003.3,1009.1,,,,,,,,,2000,,,13.7,,,,
189,2016-04-22 01:00,14.3,,.9,50,92,15,13,1003.4,1009.2,,,,,,,,,2000,,,13.2,,,,
189,2016-04-22 02:00,13.9,,.7,360,90,14.2,12.2,1003.4,1009.2,,,,,,,,,2000,,,12.9,,,,
189,2016-04-22 03:00,13.1,,.6,270,89,13.4,11.3,1003.2,1009,,,,,,,,,1800,,,12.6,,,,
189,2016-04-22 04:00,13.3,,.1,0,93,14.1,12.1,1003.4,1009.2,,,,,,,,,1700,,,12.3,,,,
189,2016-04-22 05:00,13.7,,.8,20,88,13.7,11.7,1003.7,1009.5,,,,,,,,,1400,,,12.1,,,,
189,2016-04-22 06:00,13.1,,1.2,360,85,12.8,10.6,1004,1009.8,0,,,,,,,,1400,,,11.9,,,,
189,2016-04-22 07:00,13.6,,.8,360,82,12.7,10.5,1004.5,1010.3,0,,,,,,,,1400,,,13,,,,
189,2016-04-22 08:00,15.6,,1,20,80,14.1,12.1,1005,1010.8,.2,,,,,,,,1200,,,16,,,,
189,2016-04-22 09:00,16.6,,.9,160,80,15.1,13.1,1004.5,1010.3,.8,,,,,,,,1400,,,18,,,,
189,2016-04-22 10:00,16.5,,2,180,86,16.1,14.1,1005.5,1011.3,1,,,,,,,,1500,,,25.1,,,,
189,2016-04-22 11:00,17.1,,2,180,85,16.5,14.5,1006.2,1011.9,1,,,,,,,,1600,,,29.9,,,,
189,2016-04-22 12:00,17.4,,1.3,230,78,15.5,13.5,1006.3,1012,1,,,,,,,,1300,,,33.1,,,,
189,2016-04-22 13:00,16.4,,2,230,85,15.8,13.8,1005.8,1011.6,1,,,,,,,,700,,,33.2,,,,
189,2016-04-22 14:00,18.1,,2.2,200,81,16.7,14.7,1005.3,1011,1,,,,,,,,410,,,34.9,,,,
189,2016-04-22 15:00,17.4,,2.8,200,85,16.8,14.8,1005.3,1011,1,,,,,,,,800,,,33.1,,,,
189,2016-04-22 16:00,16.7,,2.6,250,82,15.6,13.6,1004.7,1010.5,1,,,,,,,,1000,,,29.8,,,,
189,2016-04-22 17:00,17,,1.9,250,82,15.8,13.8,1004.8,1010.5,1,,,,,,,,1100,,,26.7,,,,
189,2016-04-22 18:00,17.1,,1.5,230,84,16.3,14.3,1004.9,1010.6,.7,,,,,,,,900,,,22.4,,,,
189,2016-04-22 19:00,15.7,,1.5,230,87,15.5,13.5,1005.5,1011.3,0,,,,,,,,600,,,18.9,,,,
189,2016-04-22 20:00,15.8,,.5,200,91,16.3,14.3,1005.5,1011.3,0,,,,,,,,460,,,17.3,,,,
189,2016-04-22 21:00,15.1,,.8,230,93,15.9,13.9,1006.3,1012.1,,,,,,,,,350,,,16.3,,,,
189,2016-04-22 22:00,14.8,,.9,250,96,16.1,14.1,1006.8,1012.6,,,,,,,,,300,,,15.8,,,,
189,2016-04-22 23:00,14.6,,.6,250,96,15.9,13.9,1006.7,1012.5,,,,,,,,,280,,,15.7,,,,
189,2016-04-23 00:00,14.4,,0,0,95,15.6,13.6,1006.3,1012.1,,,,,,,,,470,,,14.7,,,,
189,2016-04-23 01:00,14.6,,.1,0,91,15.1,13.1,1006.2,1012,,,,,,,,,700,,,14.7,,,,
189,2016-04-23 02:00,14.5,,.6,20,92,15.2,13.2,1006,1011.8,,,,,,,,,380,,,14.7,,,,
189,2016-04-23 03:00,14.7,,.4,0,88,14.7,12.7,1005.7,1011.5,,,,,,,,,700,,,15,,,,
189,2016-04-23 04:00,15.1,,1,270,92,15.8,13.8,1005.5,1011.3,,,,,,,,,330,,,15.1,,,,
189,2016-04-23 05:00,15.3,,1.1,20,89,15.4,13.4,1005,1010.8,,,,,,,,,800,,,15.2,,,,
189,2016-04-23 06:00,14.8,,1.8,20,91,15.3,13.3,1006.5,1012.3,0,,,,,,,,290,,,15,,,,
189,2016-04-23 07:00,15.3,,2.4,20,90,15.6,13.6,1006.7,1012.5,0,,,,,,,,600,,,15.3,,,,
189,2016-04-23 08:00,15.8,.3,1.5,20,82,14.7,12.7,1006.2,1012,0,,,,,,,,1200,,,16,,,,
189,2016-04-23 09:00,17,0,.4,0,75,14.5,12.5,1006.8,1012.6,0,,,,,,,,1400,,,17.7,,,,
189,2016-04-23 10:00,16.9,.6,.2,0,81,15.6,13.6,1007.5,1013.3,0,,,,,,,,1900,,,18.3,,,,
189,2016-04-23 11:00,16.6,.3,1.3,180,85,16,14,1007.7,1013.5,0,,,,,,,,800,,,20.9,,,,
189,2016-04-23 12:00,16.4,.2,1.5,180,95,17.6,15.5,1007.8,1013.6,0,,,,,,,,190,,,23.2,,,,
189,2016-04-23 13:00,16.3,0,1.5,200,87,16.1,14.1,1007.2,1013,0,,,,,,,,1900,,,23.4,,,,
189,2016-04-23 14:00,16.1,0,.3,0,80,14.6,12.6,1006.7,1012.5,0,,,,,,,,2000,,,21.7,,,,
189,2016-04-23 15:00,15.5,.2,.5,160,84,14.8,12.8,1005.7,1011.5,0,,,,,,,,2000,,,20.8,,,,
189,2016-04-23 16:00,15.7,0,.7,20,85,15.1,13.1,1005.8,1011.6,0,,,,,,,,1900,,,20.4,,,,
189,2016-04-23 17:00,15.5,0,.7,180,85,14.9,12.9,1006.3,1012.1,0,,,,,,,,2000,,,19,,,,
189,2016-04-23 18:00,15.2,0,.7,200,89,15.3,13.3,1006.2,1012,0,,,,,,,,1800,,,18.3,,,,
189,2016-04-23 19:00,14.9,0,1,250,91,15.4,13.4,1006.8,1012.6,0,,,,,,,,1500,,,16.8,,,,
189,2016-04-23 20:00,15,0,.4,0,91,15.5,13.5,1006.5,1012.3,0,,,,,,,,1400,,,16.3,,,,
189,2016-04-23 21:00,14.8,.1,.4,0,94,15.8,13.8,1007.6,1013.4,,,,,,,,,1500,,,16.1,,,,
189,2016-04-23 22:00,14.8,0,.5,70,95,16,14,1007.9,1013.7,,,,,,,,,700,,,16,,,,
189,2016-04-23 23:00,15,,1,360,94,16,14,1008,1013.8,,,,,,,,,900,,,15.7,,,,
189,2016-04-24 00:00,14.6,0,1.6,20,92,15.3,13.3,1007.6,1013.4,,,,,,,,,900,,,15.4,,,,
189,2016-04-24 01:00,14.7,,.4,0,89,14.8,12.8,1007.5,1013.3,,,,,,,,,1200,,,15.4,,,,
189,2016-04-24 02:00,14.7,,.4,0,87,14.5,12.5,1006.6,1012.4,,,,,,,,,1000,,,15.1,,,,
189,2016-04-24 03:00,14.7,,.3,0,87,14.5,12.5,1006.7,1012.5,,,,,,,,,1000,,,14.1,,,,
189,2016-04-24 04:00,14.1,,.3,0,86,13.7,11.7,1006.6,1012.4,,,,,,,,,1000,,,13.5,,,,
189,2016-04-24 05:00,13.7,,1.5,360,85,13.3,11.2,1006.6,1012.4,,,,,,,,,1100,,,13.5,,,,
189,2016-04-24 06:00,13.9,,.6,290,81,12.8,10.6,1006.6,1012.4,0,,,,,,,,1500,,,13.5,,,,
189,2016-04-24 07:00,14.5,,.4,0,80,13.1,11,1007.1,1012.9,0,,,,,,,,1200,,,14,,,,
189,2016-04-24 08:00,15.4,,.4,0,79,13.7,11.7,1007.2,1013,0,,,,,,,,1100,,,16.2,,,,
189,2016-04-24 09:00,17.2,,.6,160,80,15.7,13.7,1008,1013.8,.8,,,,,,,,800,,,18.9,,,,
189,2016-04-24 10:00,19.5,,.6,230,56,12.6,10.4,1007.6,1013.3,.8,,,,,,,,2000,,,25.5,,,,
189,2016-04-24 11:00,20.8,,1.5,50,37,9,5.5,1007.8,1013.5,1,,,,,,,,2000,,,28.1,,,,
189,2016-04-24 12:00,19.6,,2.5,180,35,8,3.7,1007.8,1013.5,1,,,,,,,,2000,,,30.1,,,,
189,2016-04-24 13:00,20.6,,1.3,320,35,8.4,4.5,1007.6,1013.3,1,,,,,,,,2000,,,33.1,,,,
189,2016-04-24 14:00,18.7,,1.6,270,40,8.6,4.8,1007.7,1013.4,1,,,,,,,,2000,,,31.7,,,,
189,2016-04-24 15:00,19.6,,1.2,320,44,10,7,1007.2,1012.9,1,,,,,,,,2000,,,31.7,,,,
189,2016-04-24 16:00,18.5,,1.5,290,42,8.9,5.3,1007.1,1012.8,1,,,,,,,,2000,,,27.3,,,,
189,2016-04-24 17:00,18.9,,1.6,50,49,10.6,7.9,1007.3,1013,1,,,,,,,,2000,,,26.3,,,,
189,2016-04-24 18:00,17.5,,1.4,70,57,11.3,8.8,1007.5,1013.2,.7,,,,,,,,2000,,,20.7,,,,
189,2016-04-24 19:00,16.4,,1.4,70,64,11.9,9.5,1008.3,1014.1,0,,,,,,,,2000,,,17.1,,,,
189,2016-04-24 20:00,15.7,,2.5,50,67,11.9,9.5,1008.8,1014.6,0,,,,,,,,1900,,,14.9,,,,
189,2016-04-24 21:00,15.3,,1.8,50,66,11.4,8.9,1009,1014.8,,,,,,,,,1900,,,13.9,,,,
189,2016-04-24 22:00,15,,1.1,50,39,6.6,1.1,1009.7,1015.5,,,,,,,,,2000,,,12.7,,,,
189,2016-04-24 23:00,15.2,,1.1,20,34,5.9,-.5,1009.6,1015.4,,,,,,,,,2000,,,12,,,,
189,2016-04-25 00:00,16,,2.2,50,35,6.3,.5,1009.3,1015.1,,,,,,,,,2000,,,11.5,,,,
189,2016-04-25 01:00,16.2,,1.9,50,41,7.5,2.9,1009,1014.8,,,,,,,,,2000,,,12.2,,,,
189,2016-04-25 02:00,15.2,,.4,0,42,7.2,2.3,1009,1014.8,,,,,,,,,2000,,,11.9,,,,
189,2016-04-25 03:00,14.4,,1,360,57,9.3,5.9,1009.2,1015,,,,,,,,,2000,,,12.4,,,,
189,2016-04-25 04:00,14.3,,.6,20,49,8,3.7,1009,1014.8,,,,,,,,,2000,,,12.5,,,,
189,2016-04-25 05:00,15.6,,1.7,50,41,7.2,2.3,1009.1,1014.9,,,,,,,,,2000,,,11.9,,,,
189,2016-04-25 06:00,15.2,,1.5,50,39,6.7,1.3,1009.8,1015.6,0,,,,,,,,2000,,,10.5,,,,
189,2016-04-25 07:00,17.4,,3.6,50,27,5.4,-1.8,1009.6,1015.4,.5,,,,,,,,2000,,,11.2,,,,
189,2016-04-25 08:00,19.3,,4.2,70,22,4.9,-2.9,1009.9,1015.6,1,,,,,,,,2000,,,13.4,,,,
189,2016-04-25 09:00,19.9,,4,50,24,5.6,-1.2,1010.3,1016,1,,,,,,,,2000,,,17.2,,,,
189,2016-04-25 10:00,21,,3.5,50,26,6.4,.7,1010.4,1016.1,1,,,,,,,,2000,,,23.9,,,,
189,2016-04-25 11:00,21.5,,5,50,23,5.9,-.5,1010.8,1016.5,1,,,,,,,,2000,,,28.2,,,,
189,2016-04-25 12:00,22.2,,4.1,50,22,5.9,-.5,1010.3,1016,1,,,,,,,,2000,,,31.8,,,,
189,2016-04-25 13:00,22.1,,3.9,70,25,6.6,1.1,1010.2,1015.9,1,,,,,,,,2000,,,30.5,,,,
189,2016-04-25 14:00,22.3,,4.4,50,26,7,1.8,1009.9,1015.6,.8,,,,,,,,2000,,,32.2,,,,
189,2016-04-25 15:00,22.2,,3.4,50,26,6.9,1.7,1009.8,1015.5,1,,,,,,,,2000,,,31.4,,,,
189,2016-04-25 16:00,22,,5.1,50,23,6.1,-.1,1009.5,1015.2,1,,,,,,,,2000,,,29.8,,,,
189,2016-04-25 17:00,21.2,,3.7,50,25,6.2,.3,1009.7,1015.4,.6,,,,,,,,2000,,,23.8,,,,
189,2016-04-25 18:00,20.6,,2.8,50,24,5.8,-.7,1010,1015.7,.6,,,,,,,,2000,,,20.5,,,,
189,2016-04-25 19:00,19.4,,2,50,26,5.8,-.6,1010.3,1016,.4,,,,,,,,2000,,,15.9,,,,
189,2016-04-25 20:00,18.7,,2,50,22,4.8,-3.4,1010.5,1016.2,0,,,,,,,,2000,,,13.5,,,,
189,2016-04-25 21:00,18.2,,2.5,50,23,4.8,-3.3,1010.7,1016.4,,,,,,,,,2000,,,12.4,,,,
189,2016-04-25 22:00,18,,2.4,50,25,5.2,-2.3,1010.8,1016.5,,,,,,,,,2000,,,11.7,,,,
189,2016-04-25 23:00,17.6,,2.4,50,23,4.6,-3.8,1010.5,1016.3,,,,,,,,,2000,,,11.2,,,,
189,2016-04-26 00:00,17.7,,2.5,50,25,5,-2.6,1010.2,1016,,,,,,,,,2000,,,10.9,,,,
189,2016-04-26 01:00,17.6,,2.3,20,30,6,-.2,1009.9,1015.7,,,,,,,,,2000,,,10.7,,,,
189,2016-04-26 02:00,17.5,,2.9,50,37,7.4,2.6,1009.5,1015.3,,,,,,,,,2000,,,10.8,,,,
189,2016-04-26 03:00,17.3,,2.6,50,45,8.8,5.2,1009.4,1015.2,,,,,,,,,2000,,,11,,,,
189,2016-04-26 04:00,17.2,,3.4,50,43,8.4,4.4,1009.3,1015.1,,,,,,,,,2000,,,11,,,,
189,2016-04-26 05:00,17,,3.2,50,50,9.6,6.4,1009.2,1015,,,,,,,,,2000,,,11.2,,,,
189,2016-04-26 06:00,17.3,,2.6,70,58,11.4,8.9,1009.3,1015.1,0,,,,,,,,2000,,,11.8,,,,
189,2016-04-26 07:00,18.4,,1.9,70,62,13,10.9,1008.7,1014.4,.6,,,,,,,,2000,,,13.6,,,,
189,2016-04-26 08:00,18,,1.9,70,63,12.9,10.8,1009.2,1014.9,.5,,,,,,,,2000,,,16.9,,,,
189,2016-04-26 09:00,18.8,,2.4,70,59,12.8,10.6,1009.3,1015,0,,,,,,,,2000,,,20.3,,,,
189,2016-04-26 10:00,19.7,,2.1,50,61,13.9,11.9,1009.3,1015,0,,,,,,,,2000,,,23.7,,,,
189,2016-04-26 11:00,19.7,,1.4,50,68,15.6,13.6,1009.6,1015.3,0,,,,,,,,2000,,,24.1,,,,
189,2016-04-26 12:00,21.2,,2.6,50,68,17,15,1008.6,1014.3,0,,,,,,,,2000,,,28.7,,,,
189,2016-04-26 13:00,20.3,,1.2,20,71,16.8,14.8,1008,1013.7,.1,,,,,,,,2000,,,27.4,,,,
189,2016-04-26 14:00,19.1,,1.1,70,81,17.8,15.7,1007.7,1013.4,0,,,,,,,,1900,,,23,,,,
189,2016-04-26 15:00,19.1,,1.9,50,84,18.5,16.3,1006.9,1012.6,0,,,,,,,,1500,,,22.2,,,,
189,2016-04-26 16:00,18.4,,2.2,50,89,18.8,16.5,1006.6,1012.3,0,,,,,,,,1600,,,20.7,,,,
189,2016-04-26 17:00,17.8,.1,2,50,95,19.2,16.9,1006.6,1012.3,0,,,,,,,,380,,,19.8,,,,
189,2016-04-26 18:00,17.2,1.3,2.7,50,97,19,16.7,1006.2,1011.9,0,,,,,,,,300,,,18.9,,,,
189,2016-04-26 19:00,17.3,.8,2.4,50,97,19.1,16.8,1005.7,1011.4,0,,,,,,,,700,,,18.2,,,,
189,2016-04-26 20:00,17.3,.4,2.1,50,96,18.9,16.6,1006,1011.7,0,,,,,,,,2000,,,17.9,,,,
189,2016-04-26 21:00,17.2,1.3,2.9,50,97,19,16.7,1005.7,1011.4,,,,,,,,,2000,,,17.7,,,,
189,2016-04-26 22:00,17,2.2,2.9,70,97,18.8,16.5,1005.8,1011.5,,,,,,,,,700,,,17.5,,,,
189,2016-04-26 23:00,16.5,1.3,3.1,50,97,18.2,16,1005.7,1011.5,,,,,,,,,490,,,17.3,,,,
189,2016-04-27 00:00,15.3,1.1,4.1,50,97,16.8,14.8,1004.9,1010.7,,,,,,,,,500,,,16.5,,,,
189,2016-04-27 01:00,15,.5,3.6,50,97,16.5,14.5,1004.3,1010.1,,,,,,,,,370,,,16,,,,
189,2016-04-27 02:00,14.9,.2,3.9,50,97,16.4,14.4,1003.2,1009,,,,,,,,,490,,,15.9,,,,
189,2016-04-27 03:00,14.7,1.1,4.7,50,97,16.2,14.2,1002.1,1007.9,,,,,,,,,1000,,,15.6,,,,
189,2016-04-27 04:00,14.5,.7,4.7,50,97,16,14,1001.3,1007.1,,,,,,,,,500,,,15.4,,,,
189,2016-04-27 05:00,14.1,.5,4.3,50,97,15.6,13.6,1000.7,1006.5,,,,,,,,,260,,,15.2,,,,
189,2016-04-27 06:00,14,1.1,4.2,50,97,15.5,13.5,1000.3,1006.1,0,,,,,,,,420,,,15,,,,
189,2016-04-27 07:00,14.1,.4,4.8,50,96,15.4,13.4,999.9,1005.7,0,,,,,,,,410,,,15.1,,,,
189,2016-04-27 08:00,14.3,.3,5.4,50,95,15.5,13.5,1000,1005.8,0,,,,,,,,600,,,15.4,,,,
189,2016-04-27 09:00,14.7,.2,3.6,20,94,15.7,13.7,1000,1005.8,0,,,,,,,,700,,,16,,,,
189,2016-04-27 10:00,15,.1,5.1,70,94,16,14,999.4,1005.2,0,,,,,,,,600,,,17,,,,
189,2016-04-27 11:00,15.5,,4.2,50,92,16.1,14.1,999,1004.8,0,,,,,,,,1900,,,18.6,,,,
189,2016-04-27 12:00,15,.1,4.3,50,95,16.1,14.1,998.3,1004.1,0,,,,,,,,390,,,17.8,,,,
189,2016-04-27 13:00,15.4,,4.5,70,94,16.4,14.4,997.5,1003.3,0,,,,,,,,600,,,18.9,,,,
189,2016-04-27 14:00,15.8,,4.7,50,93,16.6,14.6,996.8,1002.5,0,,,,,,,,1600,,,20.6,,,,
189,2016-04-27 15:00,15.8,,4.6,50,90,16.1,14.1,996,1001.7,0,,,,,,,,1900,,,22.1,,,,
189,2016-04-27 16:00,15.6,,5,50,89,15.7,13.7,995.5,1001.2,0,,,,,,,,2000,,,18.9,,,,
189,2016-04-27 17:00,15.7,,4.3,50,87,15.5,13.5,995.5,1001.2,0,,,,,,,,2000,,,17.6,,,,
189,2016-04-27 18:00,15.3,.2,4.5,50,89,15.4,13.4,995.3,1001,0,,,,,,,,2000,,,16.9,,,,
189,2016-04-27 19:00,15.2,0,4.6,70,87,15,13,995.5,1001.3,0,,,,,,,,2000,,,15.8,,,,
189,2016-04-27 20:00,14.4,,5.3,50,84,13.7,11.7,995.9,1001.6,0,,,,,,,,2000,,,14.9,,,,
189,2016-04-27 21:00,14.8,,5.5,70,83,13.9,11.9,996.5,1002.2,,,,,,,,,2000,,,14.7,,,,
189,2016-04-27 22:00,14.9,,2.3,50,81,13.7,11.6,997.7,1003.5,,,,,,,,,2000,,,14.7,,,,
189,2016-04-27 23:00,14.1,,2.3,50,84,13.5,11.4,997.8,1003.6,,,,,,,,,1800,,,14.6,,,,
189,2016-04-28 00:00,13.7,0,3.6,70,87,13.6,11.5,998.2,1004,,,,,,,,,2000,,,14.3,,,,
189,2016-04-28 01:00,12.7,.3,1.8,50,91,13.3,11.2,998.4,1004.2,,,,,,,,,700,,,14.1,,,,
189,2016-04-28 02:00,12.9,.1,2.6,70,93,13.7,11.7,998.4,1004.2,,,,,,,,,1300,,,14,,,,
189,2016-04-28 03:00,12.7,1,.8,20,94,13.7,11.7,998.4,1004.2,,,,,,,,,1000,,,14.1,,,,
189,2016-04-28 04:00,12.6,.3,0,0,97,14.1,12.1,998.6,1004.4,,,,,,,,,800,,,14.2,,,,
189,2016-04-28 05:00,13.2,.5,.5,50,97,14.7,12.7,998.8,1004.6,,,,,,,,,2000,,,14.4,,,,
189,2016-04-28 06:00,13,0,1.2,50,97,14.5,12.5,999.1,1004.9,0,,,,,,,,2000,,,14.2,,,,
189,2016-04-28 07:00,13.2,0,.4,0,97,14.7,12.7,999.7,1005.5,0,,,,,,,,2000,,,14.6,,,,
189,2016-04-28 08:00,13.3,.2,.5,320,97,14.8,12.8,1000.1,1005.9,0,,,,,,,,800,,,15.3,,,,
189,2016-04-28 09:00,13.9,,.9,270,97,15.4,13.4,1000.6,1006.4,0,,,,,,,,2000,,,16.8,,,,
189,2016-04-28 10:00,14.6,,.7,230,95,15.8,13.8,1001.1,1006.9,0,,,,,,,,2000,,,18.5,,,,
189,2016-04-28 11:00,14.6,,1.8,250,90,14.9,12.9,1001.5,1007.3,0,,,,,,,,2000,,,20.3,,,,
189,2016-04-28 12:00,15.1,,1.4,200,91,15.6,13.6,1001.6,1007.4,0,,,,,,,,2000,,,21.6,,,,
189,2016-04-28 13:00,15.8,0,2.2,180,90,16.1,14.1,1001.7,1007.5,0,,,,,,,,2000,,,24.1,,,,
189,2016-04-28 14:00,15.3,,1,160,89,15.4,13.4,1001.8,1007.6,0,,,,,,,,2000,,,22.8,,,,
189,2016-04-28 15:00,15.3,0,1.3,230,90,15.6,13.6,1002,1007.8,0,,,,,,,,2000,,,21.8,,,,
189,2016-04-28 16:00,15.3,0,1.4,230,92,16,14,1002.3,1008.1,0,,,,,,,,2000,,,20.1,,,,
189,2016-04-28 17:00,15,,1.1,270,93,15.8,13.8,1003.2,1009,0,,,,,,,,2000,,,18.1,,,,
189,2016-04-28 18:00,15.3,,.5,230,90,15.6,13.6,1003.3,1009.1,0,,,,,,,,2000,,,17.8,,,,
189,2016-04-28 19:00,15.4,,.6,180,86,15,13,1003.3,1009.1,0,,,,,,,,2000,,,17,,,,
189,2016-04-28 20:00,15.2,,.9,50,88,15.2,13.2,1003.7,1009.5,0,,,,,,,,2000,,,15.3,,,,
189,2016-04-28 21:00,14.9,,1.2,20,87,14.7,12.7,1004.5,1010.3,,,,,,,,,2000,,,14.3,,,,
189,2016-04-28 22:00,14.5,,1.9,360,84,13.8,11.8,1005,1010.8,,,,,,,,,2000,,,13.5,,,,
189,2016-04-28 23:00,14.7,,1.7,20,83,13.8,11.8,1004.8,1010.6,,,,,,,,,2000,,,13,,,,
189,2016-04-29 00:00,14.4,,1.3,360,82,13.4,11.3,1005,1010.8,,,,,,,,,2000,,,12.6,,,,
189,2016-04-29 01:00,13.7,,.4,0,83,12.9,10.8,1005.2,1011,,,,,,,,,2000,,,12,,,,
189,2016-04-29 02:00,13.2,,.8,340,82,12.4,10.1,1005.3,1011.1,,,,,,,,,2000,,,11.5,,,,
189,2016-04-29 03:00,12.1,,1.1,360,87,12.2,9.9,1005,1010.9,,,,,,,,,2000,,,11.1,,,,
189,2016-04-29 04:00,11.8,,1.2,360,85,11.7,9.3,1005.1,1011,,,,,,,,,2000,,,10.7,,,,
189,2016-04-29 05:00,11.6,,1.1,340,84,11.4,8.9,1005.2,1011.1,,,,,,,,,2000,,,10.4,,,,
189,2016-04-29 06:00,11.7,,1.3,360,84,11.5,9,1005.8,1011.7,0,,,,,,,,2000,,,10.3,,,,
189,2016-04-29 07:00,13,,.9,360,83,12.4,10.1,1006.1,1011.9,.9,,,,,,,,2000,,,11.1,,,,
189,2016-04-29 08:00,16,,.4,0,65,11.8,9.4,1006.6,1012.4,1,,,,,,,,2000,,,13.4,,,,
189,2016-04-29 09:00,17,,.9,110,64,12.4,10.1,1007.2,1013,1,,,,,,,,2000,,,16.9,,,,
189,2016-04-29 10:00,17.3,,1.1,90,59,11.6,9.2,1007.6,1013.3,1,,,,,,,,2000,,,23.7,,,,
189,2016-04-29 11:00,16.9,,2.1,160,64,12.3,10,1008.3,1014.1,1,,,,,,,,2000,,,27.6,,,,
189,2016-04-29 12:00,17.7,,.8,340,57,11.5,9,1008.3,1014,1,,,,,,,,2000,,,33,,,,
189,2016-04-29 13:00,17.6,,1.6,180,64,12.9,10.7,1008.2,1013.9,1,,,,,,,,2000,,,34.5,,,,
189,2016-04-29 14:00,18,,1.9,160,67,13.7,11.7,1008.2,1013.9,1,,,,,,,,2000,,,35.4,,,,
189,2016-04-29 15:00,18,,1,110,68,13.9,11.9,1008,1013.7,1,,,,,,,,2000,,,35.2,,,,
189,2016-04-29 16:00,17.6,,1.3,160,69,13.8,11.8,1008,1013.7,1,,,,,,,,2000,,,33,,,,
189,2016-04-29 17:00,17,,1.1,140,71,13.7,11.6,1007.9,1013.7,1,,,,,,,,2000,,,29.7,,,,
189,2016-04-29 18:00,16,,1.2,200,74,13.4,11.3,1008.5,1014.3,1,,,,,,,,2000,,,21.4,,,,
189,2016-04-29 19:00,15.2,,1.2,70,78,13.4,11.3,1008.8,1014.6,.5,,,,,,,,2000,,,18.2,,,,
189,2016-04-29 20:00,14.9,,.4,0,77,12.9,10.8,1008.9,1014.7,0,,,,,,,,2000,,,15.9,,,,
189,2016-04-29 21:00,14.6,,.8,20,80,13.2,11.1,1009,1014.8,,,,,,,,,1900,,,14.7,,,,
189,2016-04-29 22:00,14,,.6,340,72,11.5,9,1009.4,1015.2,,,,,,,,,2000,,,13.6,,,,
189,2016-04-29 23:00,12.8,,1.6,360,72,10.6,7.8,1009.1,1015,,,,,,,,,2000,,,12.7,,,,
189,2016-04-30 00:00,12.9,,1.1,360,69,10.2,7.3,1009,1014.9,,,,,,,,,2000,,,12.1,,,,
189,2016-04-30 01:00,12.9,,1,340,64,9.5,6.2,1009,1014.9,,,,,,,,,2000,,,11.7,,,,
189,2016-04-30 02:00,13,,.8,320,70,10.4,7.6,1008.7,1014.6,,,,,,,,,2000,,,11.4,,,,
189,2016-04-30 03:00,12.4,,.7,360,62,8.9,5.3,1008.8,1014.7,,,,,,,,,2000,,,10.8,,,,
189,2016-04-30 04:00,12.1,,.9,360,58,8.1,4,1008.9,1014.8,,,,,,,,,2000,,,10.4,,,,
